label,src_dir,row,col,num_points,mask,c5,c7,c9,hh,hv,np,std_hh5,std_hh7,std_hh9,std_hv5,std_hv7,std_hv9,theta,ratio
2.547,./data/SAR/2018_norm,1027,1098,3,3,0.9911743402481079,0.988284707069397,0.9840408563613892,0.30218952894210815,0.3538823127746582,0.3333333333333333,0.033167604357004166,0.043507255613803864,0.04745938256382942,0.031583163887262344,0.03605344891548157,0.03538038954138756,1.0071309804916382,0.06862577006166859
2.587421052631579,./data/SAR/2018_norm,1028,1098,19,3,0.9887533187866211,0.985711395740509,0.9839797616004944,0.2870365083217621,0.33037304878234863,0.3333333333333333,0.021223604679107666,0.039351437240839005,0.04621727764606476,0.02216183766722679,0.03232640027999878,0.03413085639476776,1.0070374011993408,0.07030121290890813
2.084,./data/SAR/2018_norm,1028,1097,1,3,0.9822701215744019,0.9842216968536377,0.9850992560386658,0.33678412437438965,0.4079800546169281,0.3333333333333333,0.015098822303116322,0.03355443477630615,0.043842289596796036,0.01909748651087284,0.02894074283540249,0.03326475992798805,1.0071430206298828,0.06442982012895682
2.4334736842105262,./data/SAR/2018_norm,1029,1097,19,3,0.9744206070899963,0.9814717173576355,0.9840801358222961,0.31818151473999023,0.38815319538116455,0.3333333333333333,0.020150206983089447,0.029593490064144135,0.03906324878334999,0.020582012832164764,0.025492439046502113,0.029820790514349937,1.0070489645004272,0.06447092370827755
2.813125,./data/SAR/2018_norm,1030,1097,8,3,0.9817283153533936,0.9802179336547852,0.9758735299110413,0.3319183886051178,0.37927767634391785,0.3333333333333333,0.022066203877329826,0.028161736205220222,0.03332078829407692,0.021637989208102226,0.02513178251683712,0.026475874707102776,1.006954312324524,0.07029727516443253
3.1748333333333334,./data/SAR/2018_norm,1030,1096,12,3,0.9740055203437805,0.9713506102561951,0.9731483459472656,0.38006576895713806,0.44075384736061096,0.3333333333333333,0.02084423042833805,0.025408800691366196,0.03495117649435997,0.021256903186440468,0.02349105291068554,0.028384052217006683,1.0070607662200928,0.06788815770008536
3.4171666666666667,./data/SAR/2018_norm,1031,1096,18,3,0.9719496369361877,0.9712063074111938,0.9732962846755981,0.4078078866004944,0.45878249406814575,0.3333333333333333,0.020846325904130936,0.025875680148601532,0.03455595672130585,0.021721456199884415,0.024473611265420914,0.028290748596191406,1.006966471672058,0.07117568886187128
3.3475,./data/SAR/2018_norm,1031,1095,2,3,0.9518042206764221,0.9669870138168335,0.9735816121101379,0.4385374188423157,0.4777678847312927,0.3333333333333333,0.021500084549188614,0.03066898137331009,0.039124201983213425,0.02408205159008503,0.028918860480189323,0.03050563670694828,1.0070717334747314,0.07544895074348257
3.14335,./data/SAR/2018_norm,1032,1095,20,3,0.9559168219566345,0.964327871799469,0.9773024320602417,0.4154975712299347,0.4824496805667877,0.3333333333333333,0.021561937406659126,0.029589425772428513,0.042706262320280075,0.025447560474276543,0.028460534289479256,0.03321538120508194,1.006977915763855,0.0668821179282728
3.8187142857142855,./data/SAR/2018_norm,1033,1095,7,3,0.9568053483963013,0.9749074578285217,0.9788039922714233,0.4144628345966339,0.4776531159877777,0.3333333333333333,0.02144165337085724,0.03495873883366585,0.04349589720368385,0.02530713379383087,0.03288295492529869,0.03406115621328354,1.0068833827972412,0.06791882355946047
3.3113076923076923,./data/SAR/2018_norm,1033,1094,13,3,0.9481343626976013,0.9719213247299194,0.9765574932098389,0.42034056782722473,0.5008347034454346,0.3333333333333333,0.018015960231423378,0.038420774042606354,0.0446520671248436,0.02752203494310379,0.03450055420398712,0.03456752747297287,1.0069899559020996,0.06313798371785813
2.941625,./data/SAR/2018_norm,1034,1094,8,3,0.985159695148468,0.9802049994468689,0.9783927798271179,0.42641645669937134,0.5048092007637024,0.3333333333333333,0.028251757845282555,0.038266971707344055,0.04466064274311066,0.03404083102941513,0.035330209881067276,0.0345827117562294,1.0068950653076172,0.0638260371378391
2.5895,./data/SAR/2018_norm,1034,1093,2,3,0.9844809770584106,0.9790039658546448,0.973716139793396,0.46649909019470215,0.556226372718811,0.3333333333333333,0.02755681797862053,0.03807554766535759,0.04461751505732536,0.03280364349484444,0.03544772416353226,0.03427749499678612,1.007001519203186,0.0610149460867491
2.7734285714285716,./data/SAR/2018_norm,1035,1093,21,3,0.9887400269508362,0.9871459603309631,0.9779213666915894,0.4307565987110138,0.5098708868026733,0.3333333333333333,0.03046141378581524,0.040161993354558945,0.045629918575286865,0.033540304750204086,0.036178164184093475,0.03479345515370369,1.0069066286087036,0.06368485821004755
2.592,./data/SAR/2018_norm,1036,1093,3,3,0.990906298160553,0.9872670769691467,0.9830871224403381,0.4157046973705292,0.4943528175354004,0.3333333333333333,0.033124398440122604,0.041209422051906586,0.04768277704715729,0.03379890322685242,0.035848140716552734,0.03546549379825592,1.006812334060669,0.06359299548618508
2.334388888888889,./data/SAR/2018_norm,1036,1092,18,3,0.9868915677070618,0.980351448059082,0.977686882019043,0.377128005027771,0.44750145077705383,0.3333333333333333,0.0318232923746109,0.039809394627809525,0.0458197221159935,0.031767696142196655,0.03350174427032471,0.034982915967702866,1.0069178342819214,0.06525654418744009
2.3609,./data/SAR/2018_norm,1037,1092,10,3,0.9922917485237122,0.9814625382423401,0.979549765586853,0.3683270514011383,0.444509357213974,0.3333333333333333,0.03180394321680069,0.03771866485476494,0.04617268964648247,0.030104907229542732,0.03200036287307739,0.0345056876540184,1.0068235397338867,0.0635918896812296
2.270090909090909,./data/SAR/2018_norm,1037,1091,11,1,0.9757040143013,0.9697064757347107,0.9713351726531982,0.33086147904396057,0.3882592022418976,0.3333333333333333,0.024508384987711906,0.034766118973493576,0.042858872562646866,0.02546769566833973,0.029231930151581764,0.032228052616119385,1.006929874420166,0.06777749629197977
2.1165625,./data/SAR/2018_norm,1038,1091,16,1,0.9770732522010803,0.9819584488868713,0.968978226184845,0.29234060645103455,0.34351953864097595,0.3333333333333333,0.024196000769734383,0.03169265016913414,0.03975904732942581,0.024899721145629883,0.02725902386009693,0.030179353430867195,1.0068359375,0.0685610535009205
2.105,./data/SAR/2018_norm,1038,1090,6,1,0.9458008408546448,0.9437850117683411,0.9558345079421997,0.29157230257987976,0.3548995852470398,0.3333333333333333,0.018069710582494736,0.025907598435878754,0.03706156834959984,0.019801801070570946,0.023470306769013405,0.02786923013627529,1.0069408416748047,0.0656806338732925
2.29955,./data/SAR/2018_norm,1039,1090,20,1,0.9243854880332947,0.9467121362686157,0.9554445147514343,0.30526310205459595,0.35869866609573364,0.3333333333333333,0.01490754447877407,0.02552197501063347,0.03393220528960228,0.018925737589597702,0.022980468347668648,0.025473702698946,1.0068473815917969,0.06826619465516996
2.1399999999999997,./data/SAR/2018_norm,1039,1089,2,1,0.8630676865577698,0.9251828193664551,0.9426016807556152,0.3435671031475067,0.37583398818969727,0.3333333333333333,0.01726098358631134,0.025003351271152496,0.03082318976521492,0.018481634557247162,0.020350785925984383,0.02299315854907036,1.006953477859497,0.07438037904998031
2.0189545454545454,./data/SAR/2018_norm,1040,1089,22,1,0.9151991009712219,0.9239963293075562,0.9436358213424683,0.34659504890441895,0.39830106496810913,0.3333333333333333,0.020112641155719757,0.025784945115447044,0.030173083767294884,0.019873108714818954,0.02038843370974064,0.022407302632927895,1.0068597793579102,0.06952538284922946
2.016,./data/SAR/2018_norm,1040,1088,1,1,0.9134172201156616,0.9276772141456604,0.9466484189033508,0.33420372009277344,0.3705211579799652,0.3333333333333333,0.023529067635536194,0.026464829221367836,0.029093874618411064,0.02088547684252262,0.02106630429625511,0.020969264209270477,1.0069644451141357,0.07310676144979444
2.0784166666666666,./data/SAR/2018_norm,1041,1088,24,1,0.9199115037918091,0.9429538249969482,0.944286584854126,0.3539979159832001,0.40729820728302,0.3333333333333333,0.02565065026283264,0.028007633984088898,0.029086710885167122,0.021290866658091545,0.021209614351391792,0.020879441872239113,1.0068707466125488,0.06927746677238163
2.234875,./data/SAR/2018_norm,1042,1087,24,1,0.9228656888008118,0.9383785128593445,0.9554401636123657,0.4093318581581116,0.48943203687667847,0.3333333333333333,0.025240452960133553,0.02743016555905342,0.03213835135102272,0.021879807114601135,0.021144060418009758,0.022195681929588318,1.0068821907043457,0.06309553159590876
2.084,./data/SAR/2018_norm,1042,1086,2,3,0.8914083242416382,0.9401383399963379,0.9481516480445862,0.4359356164932251,0.49238255620002747,0.375,0.019896021112799644,0.02669116109609604,0.030798546969890594,0.021026987582445145,0.0222452525049448,0.022311557084321976,0.915543258190155,0.07035437245932884
1.832,./data/SAR/2018_norm,1043,1086,23,3,0.9425024390220642,0.9499326348304749,0.9519563317298889,0.39440974593162537,0.4529779255390167,0.375,0.020836971700191498,0.027743423357605934,0.03126855194568634,0.020847279578447342,0.02220631204545498,0.02231605164706707,0.9154404997825623,0.0687626471384748
