label,src_dir,row,col,num_points,mask,c5,c7,c9,hh,hv,np,std_hh5,std_hh7,std_hh9,std_hv5,std_hv7,std_hv9,theta,ratio
92.4529649592405,./data/SAR/2018_norm,1040,1089,79,1,0.9151991009712219,0.9239963293075562,0.9436358213424683,0.34659504890441895,0.39830106496810913,0.3333333333333333,0.020112641155719757,0.025784945115447044,0.030173083767294884,0.019873108714818954,0.02038843370974064,0.022407302632927895,1.0068597793579102,0.06952538284922946
71.8729141859375,./data/SAR/2018_norm,1040,1088,32,1,0.9134172201156616,0.9276772141456604,0.9466484189033508,0.33420372009277344,0.3705211579799652,0.3333333333333333,0.023529067635536194,0.026464829221367836,0.029093874618411064,0.02088547684252262,0.02106630429625511,0.020969264209270477,1.0069644451141357,0.07310676144979444
84.7495188578022,./data/SAR/2018_norm,1041,1088,91,1,0.9199115037918091,0.9429538249969482,0.944286584854126,0.3539979159832001,0.40729820728302,0.3333333333333333,0.02565065026283264,0.028007633984088898,0.029086710885167122,0.021290866658091545,0.021209614351391792,0.020879441872239113,1.0068707466125488,0.06927746677238163
138.16904188533334,./data/SAR/2018_norm,1041,1087,30,1,0.9013183116912842,0.9327617883682251,0.9506652355194092,0.4193337857723236,0.44608184695243835,0.375,0.022792888805270195,0.02645445428788662,0.03088320419192314,0.021686647087335587,0.021048063412308693,0.022043835371732712,0.9155185222625732,0.07834312550592262
114.88670615714285,./data/SAR/2018_norm,1042,1087,98,1,0.9228656888008118,0.9383785128593445,0.9554401636123657,0.4093318581581116,0.48943203687667847,0.3333333333333333,0.025240452960133553,0.02743016555905342,0.03213835135102272,0.021879807114601135,0.021144060418009758,0.022195681929588318,1.0068821907043457,0.06309553159590876
165.74882127,./data/SAR/2018_norm,1042,1086,20,3,0.8914083242416382,0.9401383399963379,0.9481516480445862,0.4359356164932251,0.49238255620002747,0.375,0.019896021112799644,0.02669116109609604,0.030798546969890594,0.021026987582445145,0.0222452525049448,0.022311557084321976,0.915543258190155,0.07035437245932884
124.71578395348214,./data/SAR/2018_norm,1043,1086,112,3,0.9425024390220642,0.9499326348304749,0.9519563317298889,0.39440974593162537,0.4529779255390167,0.375,0.020836971700191498,0.027743423357605934,0.03126855194568634,0.020847279578447342,0.02220631204545498,0.02231605164706707,0.9154404997825623,0.0687626471384748
83.044840646,./data/SAR/2018_norm,1043,1085,5,3,0.9496192932128906,0.939941942691803,0.9435286521911621,0.375855416059494,0.45240652561187744,0.375,0.022058309987187386,0.02401232346892357,0.027893243357539177,0.02243739552795887,0.02208726294338703,0.021714134141802788,0.9155693650245667,0.06359814691902646
77.21485235119658,./data/SAR/2018_norm,1044,1085,117,3,0.98136967420578,0.9644047617912292,0.9556350111961365,0.35116660594940186,0.4022344648838043,0.375,0.021705614402890205,0.025058230385184288,0.029313957318663597,0.02258496917784214,0.02231312356889248,0.022162526845932007,0.9154660105705261,0.06978802501158196
103.6195499817647,./data/SAR/2018_norm,1045,1085,17,3,0.9815703630447388,0.9834151268005371,0.9706199169158936,0.33933067321777344,0.4149804413318634,0.375,0.02231900952756405,0.026223009452223778,0.03021341748535633,0.022882534191012383,0.023341212421655655,0.02268649823963642,0.9153632521629333,0.06334555139925727
103.10041381229166,./data/SAR/2018_norm,1045,1084,96,1,0.9817526936531067,0.9751260280609131,0.9646281003952026,0.3839149475097656,0.46824443340301514,0.375,0.024212148040533066,0.024560118094086647,0.02848045900464058,0.02418516017496586,0.0229068323969841,0.02250085398554802,0.9154912829399109,0.06162421764636535
161.09220644916667,./data/SAR/2018_norm,1046,1084,48,1,0.9925060868263245,0.9818470478057861,0.9709532260894775,0.366743803024292,0.43655797839164734,0.375,0.025772055611014366,0.02570311911404133,0.02889104001224041,0.025564903393387794,0.023268941789865494,0.02291209250688553,0.9153891205787659,0.06523620816460031
98.15783689017242,./data/SAR/2018_norm,1046,1083,58,1,0.9901924729347229,0.9730712175369263,0.9610016345977783,0.3991089463233948,0.4612947702407837,0.375,0.02561810426414013,0.026641273871064186,0.029040776193141937,0.02554328367114067,0.02346697635948658,0.023233646526932716,0.9155171513557434,0.06787387663364813
127.65735877054794,./data/SAR/2018_norm,1047,1083,73,1,0.9884955883026123,0.9774068593978882,0.9569388031959534,0.36988183856010437,0.41881173849105835,0.375,0.020983414724469185,0.02556913159787655,0.028598403558135033,0.023497913032770157,0.023525802418589592,0.022717129439115524,0.9154146313667297,0.07077496941977308
74.66341388972222,./data/SAR/2018_norm,1047,1082,36,1,0.9791706800460815,0.9644041061401367,0.9461338520050049,0.3623218238353729,0.4292866885662079,0.375,0.01951584778726101,0.025712957605719566,0.028550686314702034,0.02324685826897621,0.023821529000997543,0.022813813760876656,0.9155424237251282,0.06590644733645705
101.81292283392156,./data/SAR/2018_norm,1048,1082,102,1,0.9804375171661377,0.9461134076118469,0.9317164421081543,0.3406304121017456,0.3921179175376892,0.375,0.013657270930707455,0.019703755155205727,0.025875074788928032,0.019397513940930367,0.021240776404738426,0.022131703794002533,0.9154399037361145,0.06945268291611986
72.4279859175,./data/SAR/2018_norm,1048,1081,12,1,0.9492668509483337,0.9446175694465637,0.9383627772331238,0.3477344810962677,0.3985816538333893,0.375,0.012351475656032562,0.01897704228758812,0.025744087994098663,0.019115274772047997,0.021371999755501747,0.022179000079631805,0.915567934513092,0.06976867342486108
99.29438541871795,./data/SAR/2018_norm,1049,1081,117,1,0.8872471451759338,0.8842065930366516,0.9088574051856995,0.3303479552268982,0.38537296652793884,0.375,0.009368084371089935,0.014680500142276287,0.02059265971183777,0.01689586602151394,0.018087532371282578,0.02019396424293518,0.9154646396636963,0.06835750447655468
71.270435685,./data/SAR/2018_norm,1050,1081,4,1,0.8159916400909424,0.8386696577072144,0.8461993932723999,0.32018452882766724,0.3592974543571472,0.375,0.009757187217473984,0.013464512303471565,0.016236763447523117,0.015911944210529327,0.016570281237363815,0.01790045201778412,0.9153615832328796,0.07206156000004639
71.50070715747748,./data/SAR/2018_norm,1050,1080,111,1,0.755962610244751,0.8280626535415649,0.8834020495414734,0.32304543256759644,0.3556094467639923,0.375,0.011783926747739315,0.013740668073296547,0.016927357763051987,0.016163883730769157,0.016484497115015984,0.017615946009755135,0.915489912033081,0.07374249141578447
88.87027909263158,./data/SAR/2018_norm,1051,1080,19,1,0.7915108799934387,0.7991971969604492,0.8198839426040649,0.32244423031806946,0.37689322233200073,0.375,0.012967957183718681,0.013307813555002213,0.014824519865214825,0.01620335504412651,0.016010498628020287,0.01670931465923786,0.9153879880905151,0.06834655431041019
60.553285118958335,./data/SAR/2018_norm,1051,1079,96,1,0.778306245803833,0.8177857995033264,0.8263684511184692,0.3007354140281677,0.34326156973838806,0.375,0.013595907017588615,0.013941503129899502,0.015060560777783394,0.015904491767287254,0.01591472513973713,0.016390658915042877,0.9155154228210449,0.07078672871149476
63.097084756,./data/SAR/2018_norm,1052,1079,35,1,0.8095456957817078,0.7837409377098083,0.811801552772522,0.2618074119091034,0.32487958669662476,0.375,0.011835295706987381,0.013554963283240795,0.015182901173830032,0.01585468277335167,0.01583445630967617,0.016126079484820366,0.915412962436676,0.06530805851585386
66.56542802512195,./data/SAR/2018_norm,1052,1078,82,1,0.8286972045898438,0.7903309464454651,0.8439704179763794,0.26385435461997986,0.29828310012817383,0.375,0.012268416583538055,0.013958821073174477,0.015424237586557865,0.01565488986670971,0.015690533444285393,0.016056180000305176,0.9155404567718506,0.07185806491738572
62.60652883,./data/SAR/2018_norm,1053,1078,48,1,0.8049405217170715,0.8545031547546387,0.8384160399436951,0.2788975238800049,0.31430700421333313,0.375,0.01084430143237114,0.014255334623157978,0.015417196787893772,0.015600191429257393,0.015896247699856758,0.0160210020840168,0.9154376983642578,0.07197223253632576
69.24771576138889,./data/SAR/2018_norm,1053,1077,72,1,0.7954549789428711,0.8772780299186707,0.8545802235603333,0.2840791344642639,0.31725454330444336,0.375,0.011430429294705391,0.014757019467651844,0.015608181245625019,0.015741178765892982,0.0161474347114563,0.016263410449028015,0.9155659675598145,0.07261345107081432
74.27391033490909,./data/SAR/2018_norm,1054,1077,55,1,0.8437427878379822,0.8959859609603882,0.8774977326393127,0.2864159047603607,0.32630839943885803,0.375,0.012889651581645012,0.014720102772116661,0.015644468367099762,0.01606016419827938,0.016220174729824066,0.016338448971509933,0.9154632091522217,0.0710952887503522
68.42938362538462,./data/SAR/2018_norm,1054,1076,65,1,0.8830604553222656,0.8955317735671997,0.8696389198303223,0.26185742020606995,0.3272380530834198,0.375,0.012116994708776474,0.014669242314994335,0.015589766204357147,0.016607416793704033,0.01661648415029049,0.016380906105041504,0.9155915379524231,0.06478451381113978
