label,src_dir,row,col,num_points,mask,HH_0_0,HV_0_0,IA_0_0,FYI,MYI
119.8753065,./data/SAR/20180429_140506_canny.tif,3925,9275,1,1,0.2078431372549019,0.0509803921568627,0.0945038290584788,0.9225088357925415,0.07749120146036148
79.0412301,./data/SAR/20180429_140506_canny.tif,3926,9275,1,1,0.2039215686274509,0.0470588235294117,0.0945038290584788,0.8490257859230042,0.15097424387931824
72.50485686,./data/SAR/20180429_140506_canny.tif,3927,9275,1,1,0.1529411764705882,0.0470588235294117,0.0945038290584788,0.9212225079536438,0.07877744734287262
88.00535709,./data/SAR/20180429_140506_canny.tif,3928,9274,1,1,0.1254901960784313,0.0549019607843137,0.0945171730191099,0.8801928162574768,0.11980722099542618
59.10636117,./data/SAR/20180429_140506_canny.tif,3929,9274,1,1,0.2392156862745098,0.0470588235294117,0.0945171730191099,0.8829070925712585,0.11709287017583847
69.61915571,./data/SAR/20180429_140506_canny.tif,3930,9274,1,1,0.2117647058823529,0.0509803921568627,0.0945171730191099,0.9334763884544373,0.06652357429265976
58.215286325,./data/SAR/20180429_140506_canny.tif,3931,9273,2,1,0.1098039215686274,0.0470588235294117,0.0945305169797411,0.9509612321853638,0.04903879389166832
69.89922748,./data/SAR/20180429_140506_canny.tif,3932,9273,1,1,0.1843137254901961,0.0392156862745098,0.0945305169797411,0.9058895707130432,0.09411045163869858
73.32634347,./data/SAR/20180429_140506_canny.tif,3933,9272,1,1,0.1803921568627451,0.0352941176470588,0.0945438609403722,0.9146888852119446,0.08531109988689423
71.10725141,./data/SAR/20180429_140506_canny.tif,3934,9272,1,1,0.192156862745098,0.0470588235294117,0.0945438609403722,0.8691819906234741,0.13081803917884827
77.16446743,./data/SAR/20180429_140506_canny.tif,3935,9272,1,1,0.1843137254901961,0.0470588235294117,0.0945438609403722,0.8223071694374084,0.17769286036491394
102.4291982,./data/SAR/20180429_140506_canny.tif,3936,9272,1,1,0.1529411764705882,0.0549019607843137,0.0945438609403722,0.7757044434547424,0.22429558634757996
97.45587029,./data/SAR/20180429_140506_canny.tif,3937,9271,2,1,0.2156862745098039,0.0549019607843137,0.0945572049010033,0.7771655321121216,0.2228345423936844
63.75065451,./data/SAR/20180429_140506_canny.tif,3938,9271,1,1,0.2431372549019607,0.0509803921568627,0.0945572049010033,0.9252899289131165,0.07471007853746414
92.27646397,./data/SAR/20180429_140506_canny.tif,3939,9270,1,1,0.2196078431372549,0.0588235294117647,0.0945705488616345,0.7761909365653992,0.22380906343460083
60.05555281,./data/SAR/20180429_140506_canny.tif,3940,9270,1,1,0.2549019607843137,0.0666666666666666,0.0945705488616345,0.8343473076820374,0.16565267741680145
99.08427373,./data/SAR/20180429_140506_canny.tif,3941,9270,1,1,0.2039215686274509,0.0666666666666666,0.0945705488616345,0.8635305166244507,0.1364695280790329
68.95682431,./data/SAR/20180429_140506_canny.tif,3942,9269,1,1,0.192156862745098,0.0588235294117647,0.0945838928222656,0.9288344979286194,0.07116548717021942
117.52526845,./data/SAR/20180429_140506_canny.tif,3943,9269,2,1,0.1803921568627451,0.0549019607843137,0.0945838928222656,0.9438471794128418,0.056152842938899994
70.04756884,./data/SAR/20180429_140506_canny.tif,3944,9268,1,1,0.1411764705882353,0.0705882352941176,0.0945972367828967,0.9261455535888672,0.073854461312294
79.22615279,./data/SAR/20180429_140506_canny.tif,3945,9268,1,1,0.1725490196078431,0.0666666666666666,0.0945972367828967,0.950091540813446,0.049908481538295746
200.1166617,./data/SAR/20180429_140506_canny.tif,3946,9268,1,1,0.1529411764705882,0.0549019607843137,0.0945972367828967,0.9232224822044373,0.07677756994962692
111.7177044,./data/SAR/20180429_140506_canny.tif,3947,9267,1,1,0.1411764705882353,0.0627450980392156,0.0946105807435278,0.9452587366104126,0.05474129319190979
71.19728767,./data/SAR/20180429_140506_canny.tif,3948,9267,1,1,0.0901960784313725,0.0509803921568627,0.0946105807435278,0.8846119046211243,0.11538814008235931
45.38558359,./data/SAR/20180429_140506_canny.tif,3949,9267,1,1,0.1607843137254902,0.0392156862745098,0.0946105807435278,0.8720882534980774,0.12791180610656738
67.69585188,./data/SAR/20180429_140506_canny.tif,3950,9267,1,1,0.2039215686274509,0.0392156862745098,0.0946105807435278,0.8906641602516174,0.10933580994606018
60.4253998,./data/SAR/20180429_140506_canny.tif,3950,9266,1,1,0.2,0.0470588235294117,0.094623924704159,0.9037116169929504,0.09628839790821075
57.86177916,./data/SAR/20180429_140506_canny.tif,3951,9266,1,1,0.2156862745098039,0.0627450980392156,0.094623924704159,0.8062887787818909,0.19371122121810913
66.76767608,./data/SAR/20180429_140506_canny.tif,3952,9266,1,1,0.1843137254901961,0.0627450980392156,0.094623924704159,0.8206037878990173,0.17939622700214386
111.6152781,./data/SAR/20180429_140506_canny.tif,3953,9266,1,1,0.1607843137254902,0.0784313725490196,0.094623924704159,0.7317854166030884,0.2682146728038788
259.484955,./data/SAR/20180429_140506_canny.tif,3954,9265,1,1,0.196078431372549,0.0862745098039215,0.0946372686647901,0.7740809917449951,0.22591903805732727
177.1667356,./data/SAR/20180429_140506_canny.tif,3955,9265,1,1,0.192156862745098,0.0549019607843137,0.0946372686647901,0.8832985162734985,0.11670151352882385
178.1041885,./data/SAR/20180429_140506_canny.tif,3956,9265,1,1,0.1529411764705882,0.0549019607843137,0.0946372686647901,0.8843424320220947,0.11565756797790527
260.9408984,./data/SAR/20180429_140506_canny.tif,3957,9265,1,1,0.1686274509803921,0.0745098039215686,0.0946372686647901,0.9371985197067261,0.06280152499675751
64.495796515,./data/SAR/20180429_140506_canny.tif,3958,9264,2,1,0.2078431372549019,0.0627450980392156,0.0946506051456227,0.7893217206001282,0.21067829430103302
70.21109139,./data/SAR/20180429_140506_canny.tif,3959,9264,1,1,0.192156862745098,0.0549019607843137,0.0946506051456227,0.6706997752189636,0.32930031418800354
66.65965215,./data/SAR/20180429_140506_canny.tif,3960,9264,1,1,0.1607843137254902,0.0549019607843137,0.0946506051456227,0.8272991180419922,0.17270082235336304
81.15765575,./data/SAR/20180429_140506_canny.tif,3961,9264,1,1,0.2274509803921568,0.0549019607843137,0.0946506051456227,0.7401520013809204,0.2598479986190796
84.65534433,./data/SAR/20180429_140506_canny.tif,3962,9263,1,1,0.1843137254901961,0.0470588235294117,0.0946639491062538,0.7035137414932251,0.2964862287044525
71.95928382,./data/SAR/20180429_140506_canny.tif,3963,9263,1,1,0.2431372549019607,0.0627450980392156,0.0946639491062538,0.6422398090362549,0.3577602207660675
83.73995882,./data/SAR/20180429_140506_canny.tif,3964,9263,1,3,0.2745098039215686,0.0705882352941176,0.0946639491062538,0.8486563563346863,0.15134365856647491
76.53687989,./data/SAR/20180429_140506_canny.tif,3965,9262,2,3,0.2627450980392157,0.0627450980392156,0.0946772930668849,0.8719943165779114,0.1280057281255722
90.98990316,./data/SAR/20180429_140506_canny.tif,3966,9262,1,3,0.2039215686274509,0.0549019607843137,0.0946772930668849,0.8744798302650452,0.12552018463611603
98.43983416,./data/SAR/20180429_140506_canny.tif,3967,9262,1,3,0.1490196078431372,0.0431372549019607,0.0946772930668849,0.9280562996864319,0.07194370776414871
200.305354,./data/SAR/20180429_140506_canny.tif,3968,9261,1,3,0.1372549019607843,0.0549019607843137,0.094690637027516,0.9365275502204895,0.06347248703241348
234.9500032,./data/SAR/20180429_140506_canny.tif,3969,9261,1,3,0.1686274509803921,0.0392156862745098,0.094690637027516,0.8887508511543274,0.11124921590089798
93.95000252,./data/SAR/20180429_140506_canny.tif,3970,9261,1,3,0.1843137254901961,0.0392156862745098,0.094690637027516,0.912564218044281,0.087435781955719
216.6365633,./data/SAR/20180429_140506_canny.tif,3971,9261,1,3,0.1725490196078431,0.0549019607843137,0.094690637027516,0.9484489560127258,0.05155098810791969
256.1355324,./data/SAR/20180429_140506_canny.tif,3972,9260,1,3,0.1686274509803921,0.0588235294117647,0.0947039809881472,0.8982380032539368,0.10176202654838562
93.091488795,./data/SAR/20180429_140506_canny.tif,3973,9260,2,3,0.1215686274509803,0.0588235294117647,0.0947039809881472,0.9069834351539612,0.09301657974720001
111.9548344,./data/SAR/20180429_140506_canny.tif,3974,9260,1,3,0.1568627450980392,0.0745098039215686,0.0947039809881472,0.6666603684425354,0.3333396315574646
121.1576089,./data/SAR/20180429_140506_canny.tif,3975,9259,1,3,0.2431372549019607,0.0705882352941176,0.0947173249487783,0.907134473323822,0.092865489423275
57.51303036,./data/SAR/20180429_140506_canny.tif,3976,9259,1,3,0.2196078431372549,0.0627450980392156,0.0947173249487783,0.7916009426116943,0.20839904248714447
73.72856646,./data/SAR/20180429_140506_canny.tif,3977,9259,1,3,0.2431372549019607,0.0666666666666666,0.0947173249487783,0.8047872185707092,0.19521276652812958
237.2094963,./data/SAR/20180429_140506_canny.tif,3978,9258,1,3,0.2156862745098039,0.0784313725490196,0.0947306689094094,0.9143122434616089,0.08568775653839111
81.05315115,./data/SAR/20180429_140506_canny.tif,3979,9258,1,3,0.2274509803921568,0.0509803921568627,0.0947306689094094,0.950736403465271,0.049263592809438705
112.681577,./data/SAR/20180429_140506_canny.tif,3980,9258,1,3,0.2274509803921568,0.0666666666666666,0.0947306689094094,0.7902202010154724,0.209779754281044
65.62495584,./data/SAR/20180429_140506_canny.tif,3981,9257,2,3,0.1803921568627451,0.0588235294117647,0.0947440128700406,0.6978868246078491,0.30211320519447327
115.7488232,./data/SAR/20180429_140506_canny.tif,3982,9257,1,3,0.2156862745098039,0.0784313725490196,0.0947440128700406,0.5375379323959351,0.46246209740638733
113.7427341,./data/SAR/20180429_140506_canny.tif,3983,9257,1,3,0.2980392156862745,0.0666666666666666,0.0947440128700406,0.6596730351448059,0.3403269350528717
150.8953183,./data/SAR/20180429_140506_canny.tif,3984,9256,1,3,0.2,0.0627450980392156,0.0947573568306717,0.7776615023612976,0.2223385125398636
148.9807291,./data/SAR/20180429_140506_canny.tif,3985,9256,1,3,0.196078431372549,0.0627450980392156,0.0947573568306717,0.8810260891914368,0.11897388100624084
177.424812,./data/SAR/20180429_140506_canny.tif,3986,9256,1,3,0.196078431372549,0.0627450980392156,0.0947573568306717,0.9165747165679932,0.08342532813549042
185.82187025,./data/SAR/20180429_140506_canny.tif,3987,9255,2,3,0.0,0.0,0.0947707007913028,0.9659947156906128,0.03400535508990288
222.1236418,./data/SAR/20180429_140506_canny.tif,3988,9255,1,3,0.0,0.0,0.0947707007913028,0.9749027490615845,0.025097236037254333
320.989462,./data/SAR/20180429_140506_canny.tif,3989,9255,1,3,0.0,0.0,0.0947707007913028,0.9802794456481934,0.01972050406038761
45.08349127,./data/SAR/20180429_140506_canny.tif,3990,9254,1,3,0.0,0.0,0.0947840447519339,0.9867330193519592,0.01326703280210495
366.8102038,./data/SAR/20180429_140506_canny.tif,3991,9254,1,3,0.0,0.0,0.0947840447519339,0.9648458361625671,0.03515418991446495
152.3442619,./data/SAR/20180429_140506_canny.tif,3992,9254,1,3,0.0,0.0,0.0947840447519339,0.9648458361625671,0.03515418991446495
52.95879869,./data/SAR/20180429_140506_canny.tif,3993,9253,1,3,0.0,0.0,0.0947973887125651,0.9648624658584595,0.035137489438056946
49.08967331,./data/SAR/20180429_140506_canny.tif,3994,9253,1,3,0.0,0.0,0.0947973887125651,0.9648624658584595,0.035137489438056946
70.11698713,./data/SAR/20180429_140506_canny.tif,3995,9253,2,3,0.0,0.0,0.0947973887125651,0.9648624658584595,0.035137489438056946
81.81430479,./data/SAR/20180429_140506_canny.tif,3996,9252,1,3,0.0,0.0,0.0948107326731962,0.9648791551589966,0.03512086719274521
180.2306361,./data/SAR/20180429_140506_canny.tif,3997,9252,1,3,0.0,0.0,0.0948107326731962,0.9648791551589966,0.03512086719274521
127.5433066,./data/SAR/20180429_140506_canny.tif,3998,9252,1,3,0.0,0.0,0.0948107326731962,0.9648791551589966,0.03512086719274521
330.2875261,./data/SAR/20180429_140506_canny.tif,3999,9251,1,3,0.0,0.0,0.0948240766338273,0.9648959040641785,0.03510412946343422
274.2350679,./data/SAR/20180429_140506_canny.tif,4000,9251,1,3,0.0,0.0,0.0948240766338273,0.9648959040641785,0.03510412946343422
149.205981,./data/SAR/20180429_140506_canny.tif,4001,9251,1,3,0.0,0.0,0.0948240766338273,0.9648959040641785,0.03510412946343422
139.6769635,./data/SAR/20180429_140506_canny.tif,4002,9251,1,3,0.0,0.0,0.0948240766338273,0.9648959040641785,0.03510412946343422
118.4127149,./data/SAR/20180429_140506_canny.tif,4003,9250,1,3,0.0,0.0,0.0948374205944584,0.9649125337600708,0.0350874587893486
58.71345069,./data/SAR/20180429_140506_canny.tif,4004,9250,2,3,0.0,0.0,0.0948374205944584,0.9649125337600708,0.0350874587893486
48.60402403,./data/SAR/20180429_140506_canny.tif,4005,9250,1,3,0.0,0.0,0.0948374205944584,0.9649125337600708,0.0350874587893486
57.17271432,./data/SAR/20180429_140506_canny.tif,4006,9249,1,3,0.0,0.0,0.0948507645550896,0.9649291038513184,0.03507094830274582
115.5196542,./data/SAR/20180429_140506_canny.tif,4007,9249,1,3,0.0,0.0,0.0948507645550896,0.000346789020113647,0.9996532201766968
77.45632898,./data/SAR/20180429_140506_canny.tif,4008,9249,1,3,0.0,0.0,0.0948507645550896,0.000346789020113647,0.9996532201766968
68.8102185,./data/SAR/20180429_140506_canny.tif,4009,9248,1,3,0.0,0.0,0.0948641085157207,0.000346789020113647,0.9996532201766968
63.58225593,./data/SAR/20180429_140538_canny.tif,0,9128,1,3,0.0627450980392156,0.0470588235294117,0.0964222926719516,0.9909436106681824,0.009056389331817627
65.30206327,./data/SAR/20180429_140538_canny.tif,1,9127,1,3,0.0784313725490196,0.0313725490196078,0.0964356366325827,0.927654504776001,0.07234549522399902
75.19300079,./data/SAR/20180429_140538_canny.tif,2,9127,1,3,0.0823529411764705,0.0274509803921568,0.0964356366325827,0.9120486974716187,0.08795128017663956
77.12781756,./data/SAR/20180429_140538_canny.tif,3,9127,1,3,0.0862745098039215,0.0313725490196078,0.0964356366325827,0.9216129779815674,0.0783870592713356
92.29142279,./data/SAR/20180429_140538_canny.tif,4,9127,1,3,0.0823529411764705,0.0392156862745098,0.0964356366325827,0.9333418607711792,0.06665807217359543
59.76118558500001,./data/SAR/20180429_140538_canny.tif,5,9126,2,3,0.1254901960784313,0.0431372549019607,0.0964489805932138,0.9234300851821899,0.07656995207071304
115.4419404,./data/SAR/20180429_140538_canny.tif,6,9126,1,3,0.1843137254901961,0.0627450980392156,0.0964489805932138,0.9074836373329163,0.09251642972230911
147.7466492,./data/SAR/20180429_140538_canny.tif,7,9126,1,3,0.196078431372549,0.0745098039215686,0.0964489805932138,0.8506441712379456,0.14935578405857086
119.05948,./data/SAR/20180429_140538_canny.tif,8,9125,1,3,0.2117647058823529,0.0745098039215686,0.0964623320336435,0.8992609977722168,0.1007390096783638
143.124845,./data/SAR/20180429_140538_canny.tif,9,9125,1,3,0.1803921568627451,0.0588235294117647,0.0964623320336435,0.8617246150970459,0.13827545940876007
77.59662859,./data/SAR/20180429_140538_canny.tif,10,9125,1,3,0.0980392156862745,0.0549019607843137,0.0964623320336435,0.8947905898094177,0.10520938038825989
100.2884819,./data/SAR/20180429_140538_canny.tif,11,9125,1,3,0.0823529411764705,0.0392156862745098,0.0964623320336435,0.8683592081069946,0.13164080679416656
169.8658268,./data/SAR/20180429_140538_canny.tif,11,9124,1,3,0.1333333333333333,0.0392156862745098,0.0964756759942746,0.8881887793540955,0.11181122809648514
196.0253579,./data/SAR/20180429_140538_canny.tif,12,9124,1,3,0.196078431372549,0.0352941176470588,0.0964756759942746,0.9344278573989868,0.06557220220565796
83.27224053,./data/SAR/20180429_140538_canny.tif,13,9124,1,3,0.1647058823529411,0.0431372549019607,0.0964756759942746,0.903408408164978,0.09659156948328018
114.9295471,./data/SAR/20180429_140538_canny.tif,14,9123,1,3,0.196078431372549,0.0549019607843137,0.0964890274347043,0.9120187759399414,0.08798125386238098
226.068481,./data/SAR/20180429_140538_canny.tif,15,9123,1,3,0.1176470588235294,0.0431372549019607,0.0964890274347043,0.8894461989402771,0.11055377125740051
286.9306627,./data/SAR/20180429_140538_canny.tif,16,9123,1,3,0.1019607843137254,0.0352941176470588,0.0964890274347043,0.9636563062667847,0.03634371608495712
103.2591538,./data/SAR/20180429_140538_canny.tif,17,9123,1,3,0.1294117647058823,0.0431372549019607,0.0964890274347043,0.9744783639907837,0.025521665811538696
62.941274185,./data/SAR/20180429_140538_canny.tif,18,9122,2,3,0.0980392156862745,0.0470588235294117,0.0965023713953354,0.9741103649139404,0.025889649987220764
62.5566441,./data/SAR/20180429_140538_canny.tif,19,9122,1,3,0.0431372549019607,0.0392156862745098,0.0965023713953354,0.9445161819458008,0.05548381432890892
54.51444497,./data/SAR/20180429_140538_canny.tif,20,9121,1,3,0.1568627450980392,0.0745098039215686,0.0965157228357651,0.9550839066505432,0.04491610452532768
70.61699566,./data/SAR/20180429_140538_canny.tif,21,9121,1,3,0.2156862745098039,0.0784313725490196,0.0965157228357651,0.9355964064598083,0.06440354883670807
71.75655997,./data/SAR/20180429_140538_canny.tif,22,9121,1,3,0.1725490196078431,0.0666666666666666,0.0965157228357651,0.952989399433136,0.04701061546802521
72.57300085,./data/SAR/20180429_140538_canny.tif,23,9120,2,3,0.1254901960784313,0.0666666666666666,0.0965290667963962,0.7156838774681091,0.28431612253189087
78.84277663,./data/SAR/20180429_140538_canny.tif,24,9120,1,3,0.1098039215686274,0.0509803921568627,0.0965290667963962,0.8189352750778198,0.18106471002101898
54.4117864,./data/SAR/20180429_140538_canny.tif,25,9119,1,3,0.1803921568627451,0.0862745098039215,0.0965424182368259,0.6442599296569824,0.35574015974998474
57.00675026,./data/SAR/20180429_140538_canny.tif,26,9119,1,3,0.196078431372549,0.0627450980392156,0.0965424182368259,0.6333511471748352,0.3666488230228424
64.66252538,./data/SAR/20180429_140538_canny.tif,27,9119,1,3,0.1137254901960784,0.0588235294117647,0.0965424182368259,0.5469366312026978,0.45306336879730225
74.5394024,./data/SAR/20180429_140538_canny.tif,28,9119,1,3,0.2352941176470588,0.0745098039215686,0.0965424182368259,0.3996812701225281,0.6003187298774719
61.95414736,./data/SAR/20180429_140538_canny.tif,28,9118,1,3,0.2549019607843137,0.0823529411764705,0.0965557621974571,0.36253848671913147,0.6374615430831909
50.62044933,./data/SAR/20180429_140538_canny.tif,29,9118,1,3,0.2470588235294117,0.0823529411764705,0.0965557621974571,0.27496057748794556,0.7250394821166992
84.97285146,./data/SAR/20180429_140538_canny.tif,30,9118,1,3,0.3686274509803922,0.1294117647058823,0.0965557621974571,0.3764674663543701,0.6235325932502747
72.60018838,./data/SAR/20180429_140538_canny.tif,31,9117,1,1,0.3294117647058823,0.0980392156862745,0.0965691136378868,0.4109613299369812,0.5890386700630188
263.7576113,./data/SAR/20180429_140538_canny.tif,32,9117,1,1,0.2274509803921568,0.1098039215686274,0.0965691136378868,0.563140332698822,0.436859667301178
77.24403651,./data/SAR/20180429_140538_canny.tif,33,9117,1,1,0.2039215686274509,0.0980392156862745,0.0965691136378868,0.5033648610115051,0.4966352581977844
54.70561208,./data/SAR/20180429_140538_canny.tif,33,9116,1,1,0.2156862745098039,0.0745098039215686,0.0965824575985179,0.6050987839698792,0.39490121603012085
109.9667013,./data/SAR/20180429_140538_canny.tif,34,9116,1,1,0.1686274509803921,0.0666666666666666,0.0965824575985179,0.6710713505744934,0.328928679227829
112.807817,./data/SAR/20180429_140538_canny.tif,35,9116,1,1,0.1725490196078431,0.0588235294117647,0.0965824575985179,0.6661494374275208,0.33385053277015686
59.8093715,./data/SAR/20180429_140538_canny.tif,36,9115,1,1,0.1647058823529411,0.0666666666666666,0.0965958090389476,0.8945830464363098,0.10541696101427078
233.8174661,./data/SAR/20180429_140538_canny.tif,37,9115,1,1,0.1725490196078431,0.0549019607843137,0.0965958090389476,0.8602152466773987,0.13978475332260132
92.13159315,./data/SAR/20180429_140538_canny.tif,38,9115,1,1,0.1294117647058823,0.0588235294117647,0.0965958090389476,0.9623374342918396,0.03766253590583801
148.8161407,./data/SAR/20180429_140538_canny.tif,39,9114,2,1,0.1490196078431372,0.0588235294117647,0.0966091529995787,0.9323845505714417,0.06761546432971954
232.7368352,./data/SAR/20180429_140538_canny.tif,40,9114,1,1,0.1803921568627451,0.0705882352941176,0.0966091529995787,0.9582992792129517,0.04170070216059685
189.1749453,./data/SAR/20180429_140538_canny.tif,41,9114,1,1,0.188235294117647,0.0627450980392156,0.0966091529995787,0.9431964755058289,0.05680356174707413
62.73781984,./data/SAR/20180429_140538_canny.tif,42,9114,1,3,0.2627450980392157,0.0627450980392156,0.0966091529995787,0.9667003750801086,0.03329964727163315
107.138637,./data/SAR/20180429_140538_canny.tif,43,9113,1,3,0.1647058823529411,0.0588235294117647,0.0966224969602098,0.932921826839447,0.06707817316055298
68.19713943,./data/SAR/20180429_140538_canny.tif,44,9113,1,3,0.1686274509803921,0.0705882352941176,0.0966224969602098,0.8529813885688782,0.14701858162879944
108.2574312,./data/SAR/20180429_140538_canny.tif,45,9113,1,3,0.2,0.0784313725490196,0.0966224969602098,0.8387302160263062,0.16126975417137146
346.1928055,./data/SAR/20180429_140538_canny.tif,46,9113,1,3,0.2117647058823529,0.0588235294117647,0.0966224969602098,0.8904438018798828,0.10955619812011719
97.38303599,./data/SAR/20180429_140538_canny.tif,47,9113,1,3,0.2156862745098039,0.0470588235294117,0.0966224969602098,0.716365396976471,0.28363463282585144
127.2433167,./data/SAR/20180429_140538_canny.tif,47,9112,1,3,0.2235294117647059,0.0549019607843137,0.0966358484006395,0.6150578856468201,0.3849421441555023
103.097189,./data/SAR/20180429_140538_canny.tif,48,9112,1,3,0.2156862745098039,0.0431372549019607,0.0966358484006395,0.31486251950263977,0.6851374506950378
254.3995605,./data/SAR/20180429_140538_canny.tif,49,9112,1,3,0.196078431372549,0.0431372549019607,0.0966358484006395,0.17227491736412048,0.8277251124382019
292.095196,./data/SAR/20180429_140538_canny.tif,50,9112,1,3,0.3098039215686274,0.1058823529411764,0.0966358484006395,0.1123025044798851,0.8876975178718567
236.6903827,./data/SAR/20180429_140538_canny.tif,51,9112,1,3,0.3803921568627451,0.1098039215686274,0.0966358484006395,0.23444287478923798,0.7655571699142456
