label,src_dir,row,col,num_points,mask,HH_0_0,HV_0_0,IA_0_0,FYI,MYI
1.598,./data/SAR/20180429_235956_canny.tif,339,4031,1,1,0.1764705882352941,0.0784313725490196,0.1295517566157322,0.8000202775001526,0.19997970759868622
1.838,./data/SAR/20180429_235956_canny.tif,340,4031,1,0,0.2117647058823529,0.0627450980392156,0.1295517566157322,0.7623071074485779,0.23769287765026093
1.538,./data/SAR/20180429_235956_canny.tif,341,4032,1,0,0.1803921568627451,0.0549019607843137,0.129563814051011,0.8647763133049011,0.13522368669509888
1.562,./data/SAR/20180429_235956_canny.tif,343,4033,1,1,0.1803921568627451,0.0862745098039215,0.1295758565266927,0.7133694291114807,0.2866306006908417
2.687,./data/SAR/20180429_235956_canny.tif,344,4033,1,1,0.2313725490196078,0.0941176470588235,0.1295758565266927,0.7634342312812805,0.23656584322452545
2.449,./data/SAR/20180429_235956_canny.tif,345,4034,1,1,0.3058823529411765,0.0980392156862745,0.1295879139619715,0.9306312799453735,0.06936875730752945
1.963,./data/SAR/20180429_235956_canny.tif,346,4035,1,1,0.2196078431372549,0.1058823529411764,0.1295999564376531,0.8716230392456055,0.12837694585323334
2.706,./data/SAR/20180429_235956_canny.tif,347,4035,1,1,0.1529411764705882,0.0980392156862745,0.1295999564376531,0.8239862322807312,0.17601385712623596
1.906,./data/SAR/20180429_235956_canny.tif,349,4036,1,1,0.3098039215686274,0.0901960784313725,0.1296120138729319,0.8880296945571899,0.11197032034397125
1.817,./data/SAR/20180429_235956_canny.tif,350,4037,1,1,0.2196078431372549,0.0784313725490196,0.1296240563486136,0.646416425704956,0.35358354449272156
1.791,./data/SAR/20180429_235956_canny.tif,351,4038,1,1,0.2392156862745098,0.1058823529411764,0.1296361137838924,0.5818299651145935,0.41817009449005127
1.545,./data/SAR/20180429_235956_canny.tif,352,4038,1,1,0.3215686274509804,0.1098039215686274,0.1296361137838924,0.5244888663291931,0.4755111038684845
1.582,./data/SAR/20180429_235956_canny.tif,353,4039,1,1,0.4117647058823529,0.1333333333333333,0.1296481562595741,0.661642849445343,0.3383571207523346
1.771,./data/SAR/20180429_235956_canny.tif,355,4040,1,1,0.3529411764705882,0.0549019607843137,0.1296602136948529,0.36622610688209534,0.6337738633155823
1.493,./data/SAR/20180429_235956_canny.tif,356,4040,1,1,0.3450980392156862,0.0666666666666666,0.1296602136948529,0.46934834122657776,0.5306516885757446
1.5,./data/SAR/20180429_235956_canny.tif,357,4041,1,1,0.392156862745098,0.1647058823529411,0.1296722561705346,0.4953308701515198,0.504669189453125
1.65,./data/SAR/20180429_235956_canny.tif,358,4042,1,1,0.4078431372549019,0.1372549019607843,0.1296843136058134,0.41009780764579773,0.5899021625518799
1.679,./data/SAR/20180429_235956_canny.tif,360,4042,1,0,0.3843137254901961,0.1764705882352941,0.1296843136058134,0.45020702481269836,0.5497929453849792
1.737,./data/SAR/20180429_235956_canny.tif,361,4043,1,3,0.388235294117647,0.1176470588235294,0.1296963560814951,0.5125555992126465,0.4874444305896759
1.764,./data/SAR/20180429_235956_canny.tif,362,4043,1,0,0.3490196078431372,0.1176470588235294,0.1296963560814951,0.45246750116348267,0.5475324988365173
1.883,./data/SAR/20180429_235956_canny.tif,363,4044,1,0,0.2313725490196078,0.1098039215686274,0.1297083985571767,0.5919134020805359,0.4080866575241089
1.794,./data/SAR/20180429_235956_canny.tif,364,4045,1,3,0.2745098039215686,0.0980392156862745,0.1297204559924555,0.42975813150405884,0.5702418684959412
3.846,./data/SAR/20180429_235956_canny.tif,366,4045,1,0,0.2862745098039215,0.0784313725490196,0.1297204559924555,0.5724290609359741,0.4275709092617035
3.116,./data/SAR/20180429_235956_canny.tif,367,4046,1,3,0.2549019607843137,0.0941176470588235,0.1297324984681372,0.6815457344055176,0.31845423579216003
2.663,./data/SAR/20180429_235956_canny.tif,368,4047,1,3,0.1686274509803921,0.0666666666666666,0.129744555903416,0.5490913391113281,0.4509086012840271
2.173,./data/SAR/20180429_235956_canny.tif,369,4047,1,3,0.2313725490196078,0.0901960784313725,0.129744555903416,0.4249122440814972,0.57508784532547
